adm1.x,adm2.x,adm1.y,adm2.y,adm1.distance,adm2.distance,distance,accepted
Agua Grande,Bairro Quilombo e Atras da Cadeia,Agua Grande,Bairro da Liberdade,5.55111512312578e-17,0.255527410326172,0.255527410326172,No
Mezochi,Roca Saudade,Mezochi,Saudade,5.55111512312578e-17,0.257936507936508,0.257936507936508,No
Agua Grande,Bairro de Hospital,Agua Grande,Bairro da Liberdade,5.55111512312578e-17,0.261695906432749,0.261695906432749,No
Lobata,Conde Este e Agua Casada,Lobata,Conde,5.55111512312578e-17,0.263888888888889,0.263888888888889,No
Mezochi,Laura,Mezochi,Maria,5.55111512312578e-17,0.266666666666667,0.266666666666667,No
Agua Grande,Bairro Saton Oeste,Agua Grande,Bairro da Liberdade,5.55111512312578e-17,0.269980506822612,0.269980506822612,No
Lobata,Ponta Fernao Dias,Lobata,Ponta Obo,5.55111512312578e-17,0.270152505446623,0.270152505446623,No
Mezochi,Bom Bom e Bugue,Mezochi,Bombom,5.55111512312578e-17,0.277777777777778,0.277777777777778,No
Mezochi,Vale Flor,Mezochi,Uba Flor,5.55111512312578e-17,0.277777777777778,0.277777777777778,No
Lobata,Lagoa Azul Sul,Lobata,Agua Galo,5.55111512312578e-17,0.284060846560847,0.284060846560847,No
Mezochi,Margarida Manuel,Mezochi,Margao,5.55111512312578e-17,0.284722222222222,0.284722222222222,No
Agua Grande,Bairro Militar,Agua Grande,Bairro da Liberdade,5.55111512312578e-17,0.286466165413534,0.286466165413534,No
Lobata,Vila Rosario,Lobata,Vila Braga,5.55111512312578e-17,0.286507936507937,0.286507936507937,No
Lobata,Quinta Falcao,Lobata,Agua Galo,5.55111512312578e-17,0.290598290598291,0.290598290598291,No
Mezochi,Obolongo Oeste,Mezochi,Obo Coelho,5.55111512312578e-17,0.292857142857143,0.292857142857143,No
Lobata,Ponta Fernao Dias Sul,Lobata,Ponta Obo,5.55111512312578e-17,0.296296296296296,0.296296296296296,No
Lobata,Lagoa Azul Este,Lobata,Agua Galo,5.55111512312578e-17,0.296759259259259,0.296759259259259,No
Agua Grande,Bairro Saton,Agua Grande,Bairro da Liberdade,5.55111512312578e-17,0.304093567251462,0.304093567251462,No
Lobata,Quilombo Guadalupe,Lobata,Quibanza,5.55111512312578e-17,0.305555555555556,0.305555555555556,No
Agua Grande,Patrice Lumumba,Agua Grande,Praia Gamboa,5.55111512312578e-17,0.308333333333333,0.308333333333333,No
Lobata,Praia Gamboa e Praia Cruz,Lobata,Praia Morro Peixe,5.55111512312578e-17,0.313039215686275,0.313039215686275,No
Lobata,Lagoa azul,Lobata,Lama Lama,5.55111512312578e-17,0.314814814814815,0.314814814814815,No
Lobata,Fernao Dias Centro,Lobata,Ferreira do Governo,5.55111512312578e-17,0.317251461988304,0.317251461988304,No
Agua Grande,Bairro Saton Sul,Agua Grande,Bairro da Liberdade,5.55111512312578e-17,0.321271929824561,0.321271929824561,No
Mezochi,Obolongo Este,Mezochi,Obo Coelho,5.55111512312578e-17,0.325274725274725,0.325274725274725,No
Mezochi,Obo Izaquente 2,Mezochi,Liba Doque,5.55111512312578e-17,0.325396825396826,0.325396825396826,No
Mezochi,Obo Izaquente 1,Mezochi,Liba Doque,5.55111512312578e-17,0.325396825396826,0.325396825396826,No
Mezochi,Pema-Pema,Mezochi,Piedade,5.55111512312578e-17,0.328042328042328,0.328042328042328,No
Agua Grande,Bairro St Antonio,Agua Grande,Bairro da Liberdade,5.55111512312578e-17,0.332301341589267,0.332301341589267,No
Cantagalo,Voz da America Aldeia,Cantagalo,Praia de Colonia Acoreana,5.55111512312578e-17,0.334781746031746,0.334781746031746,No
Lobata,Vila Rosario Norte,Lobata,Poto Varao,5.55111512312578e-17,0.335185185185185,0.335185185185185,No
Lobata,Quinta Falcao Norte,Lobata,Agua Galo,5.55111512312578e-17,0.339181286549708,0.339181286549708,No
Mezochi,Vista Alegre,Mezochi,Oca Plego,5.55111512312578e-17,0.342592592592593,0.342592592592593,No
Mezochi,Alto Poto,Mezochi,Victoria (Costa Lor),5.55111512312578e-17,0.344444444444445,0.344444444444445,No
Mezochi,Obo Izaquente Norte,Mezochi,Obo Vermelho,5.55111512312578e-17,0.349415204678363,0.349415204678363,No
Cantagalo,Voz da America Burraco,Cantagalo,Praia de Colonia Acoreana,5.55111512312578e-17,0.350505050505051,0.350505050505051,No
Mezochi,Roca Alice Este,Mezochi,Sao Vicente,5.55111512312578e-17,0.350631313131313,0.350631313131313,No
Mezochi,Obo Izaquente Este,Mezochi,Liba Doque,5.55111512312578e-17,0.351322751322751,0.351322751322752,No
Lobata,Me-Xinho (Liceu) Norte,Lobata,Agostinho Neto,5.55111512312578e-17,0.353054353054353,0.353054353054353,No
Lobata,Quinta das Flores Este,Lobata,Guadalupe,5.55111512312578e-17,0.353535353535354,0.353535353535354,No
Lobata,Quinta das Flores Oeste,Lobata,Guadalupe,5.55111512312578e-17,0.357487922705314,0.357487922705314,No
Lobata,Reta de Conde 5,Lobata,Aldeamento de Boa,5.55111512312578e-17,0.35805109922757,0.35805109922757,No
