adm1.x,adm2.x,adm1.y,adm2.y,adm1.distance,adm2.distance,distance,accepted
Cantagalo,Bairro dos Casados,Cantagalo,Baco Doca,5.55111512312578e-17,0.333333333333333,0.333333333333333,No
Lemba,Galo Ganta,Lemba,Sao Manuel,5.55111512312578e-17,0.333333333333333,0.333333333333333,No
Mezochi,Palha*,Mezochi,Capela,5.55111512312578e-17,0.333333333333333,0.333333333333333,No
Mezochi,Pete-Pete*,Mezochi,Pentecosta,5.55111512312578e-17,0.333333333333333,0.333333333333333,No
Agua Grande,Bairro do Hospital *,Agua Grande,Bairro da Liberdade,5.55111512312578e-17,0.335805422647528,0.335805422647528,No
Cantagalo,Roca Cobo Ducu,Cantagalo,Baco Doca,5.55111512312578e-17,0.335978835978836,0.335978835978836,No
Principe,Brigada,Principe,Tracia,5.55111512312578e-17,0.337301587301587,0.337301587301587,No
Agua Grande,Quarteirao de BISTP Central,Agua Grande,Quartel do Morro,5.55111512312578e-17,0.337962962962963,0.337962962962963,No
Cantagalo,bairro Dos Casados*,Cantagalo,Baco Doca,5.55111512312578e-17,0.339181286549708,0.339181286549708,No
Principe,Rua Feliz,Principe,Pau Fita,5.55111512312578e-17,0.339814814814815,0.339814814814815,No
Caue,Angolares (Me Ve N`Gai),Caue,Angra Toldo (Praia),5.55111512312578e-17,0.339934283870211,0.339934283870211,No
Lobata,Fernao Dias,Lobata,Bela Vista,5.55111512312578e-17,0.34040404040404,0.34040404040404,No
Agua Grande,Quarteirao que abarca financa,Agua Grande,Quartel do Morro,5.55111512312578e-17,0.341366248693835,0.341366248693835,No
Lemba,Bangalo*,Lemba,Cadao,5.55111512312578e-17,0.341666666666667,0.341666666666667,No
Agua Grande,Saton,Agua Grande,Sao Tome,5.55111512312578e-17,0.341666666666667,0.341666666666667,No
Caue,Beira Mar,Caue,Vila Malanza,5.55111512312578e-17,0.342592592592593,0.342592592592593,No
Agua Grande,Quarteirao de Pereira Duarte,Agua Grande,Quartel do Morro,5.55111512312578e-17,0.343253968253968,0.343253968253968,No
Principe,Predio Apartamento,Principe,Praia de Abade,5.55111512312578e-17,0.343386243386243,0.343386243386244,No
Agua Grande,Quarteirao da Ex-Loja do Sr. Mendonca,Agua Grande,Quartel do Morro,5.55111512312578e-17,0.344111969111969,0.344111969111969,No
Agua Grande,Quarteirao de Luis Fonseca,Agua Grande,Quartel do Morro,5.55111512312578e-17,0.346153846153846,0.346153846153846,No
Principe,Rua Nova,Principe,T Nova,5.55111512312578e-17,0.347222222222222,0.347222222222222,No
Mezochi,Cidade da Trindade,Mezochi,Morro da Trindade,5.55111512312578e-17,0.348039215686275,0.348039215686275,No
Mezochi,Bela Vista,Mezochi,Sao Vicente,5.55111512312578e-17,0.348484848484849,0.348484848484849,No
Cantagalo,Clara Dias,Cantagalo,Santa Luzia,5.55111512312578e-17,0.348484848484849,0.348484848484849,No
Lemba,Agua Toma,Lemba,Sao Joao,5.55111512312578e-17,0.351851851851852,0.351851851851852,No
Lemba,Boca Bela,Lemba,Rio Leca,5.55111512312578e-17,0.351851851851852,0.351851851851852,No
Caue,Por do Sol,Caue,Porto Alegre,5.55111512312578e-17,0.355555555555556,0.355555555555556,No
Agua Grande,Quarteirao de Ex-Obras Publicas,Agua Grande,Quartel do Morro,5.55111512312578e-17,0.357078853046595,0.357078853046595,No
Agua Grande,Quarteirao de Farmacia Epifanio,Agua Grande,Quartel do Morro,5.55111512312578e-17,0.357078853046595,0.357078853046595,No
Mezochi,Cidade da Trindade *,Mezochi,Caixao Grande,5.55111512312578e-17,0.36025641025641,0.36025641025641,No
Caue,Angolares (3 De Fevereiro),Caue,Angra Toldo (Praia),5.55111512312578e-17,0.361673414304993,0.361673414304993,No
Agua Grande,Predio Nautico,Agua Grande,Budo Budo,5.55111512312578e-17,0.362433862433862,0.362433862433863,No
Cantagalo,Voz De America,Cantagalo,Baco Doca,5.55111512312578e-17,0.362433862433862,0.362433862433863,No
Agua Grande,Bobo Foro,Agua Grande,Boa Morte,5.55111512312578e-17,0.362962962962963,0.362962962962963,No
Agua Grande,Rua Padre Martinho Pinto da Rocha,Agua Grande,Rua 3 de Fevreiro,5.55111512312578e-17,0.365715983363042,0.365715983363042,No
Agua Grande,Quarteirao de Predio de fronte de Nautico a liceu Nacional,Agua Grande,Quartel do Morro,5.55111512312578e-17,0.365968801313629,0.365968801313629,No
Lobata,Cristo Rei,Lobata,Conde,5.55111512312578e-17,0.366666666666667,0.366666666666667,No
Agua Grande,Ganda,Agua Grande,Cana Blabo,5.55111512312578e-17,0.366666666666667,0.366666666666667,No
Agua Grande,Ganda II,Agua Grande,Cana Blabo,5.55111512312578e-17,0.366666666666667,0.366666666666667,No
Agua Grande,Predio de Banco,Agua Grande,Budo Budo,5.55111512312578e-17,0.366666666666667,0.366666666666667,No
Agua Grande,Mato Quitxiba,Agua Grande,Ponta Mina,5.55111512312578e-17,0.368376068376068,0.368376068376069,No
Agua Grande,Penha Rua Mae,Agua Grande,Ponta Mina,5.55111512312578e-17,0.368376068376068,0.368376068376069,No
Principe,Cidade De S.Tº Antonio,Principe,Sao Joao de Azeitona,5.55111512312578e-17,0.368414918414918,0.368414918414918,No
Agua Grande,Avenida 12 de Julho (a frente de Poto-Poto),Agua Grande,Palha,5.55111512312578e-17,0.368992248062016,0.368992248062016,No
Agua Grande,Rua Padre Martinho Pinto da Rocha*,Agua Grande,Rua 3 de Fevreiro,5.55111512312578e-17,0.369281045751634,0.369281045751634,No
Lemba,Agua Gato,Lemba,Fortunato,5.55111512312578e-17,0.37037037037037,0.37037037037037,No
Caue,Emolve (Agripalma),Caue,Ermida,5.55111512312578e-17,0.37037037037037,0.37037037037037,No
Agua Grande,Predio Nautico*,Agua Grande,Budo Budo,5.55111512312578e-17,0.37037037037037,0.37037037037037,No
Agua Grande,Marginal 12 de Julho,Agua Grande,Arraial do Riboque,5.55111512312578e-17,0.370538720538721,0.370538720538721,No
Agua Grande,Cocondja Cutu,Agua Grande,Cruz Curto,5.55111512312578e-17,0.371794871794872,0.371794871794872,No
Agua Grande,Avenida da Conceicao e PIC,Agua Grande,Atras da Cadeia,5.55111512312578e-17,0.372105672105672,0.372105672105672,No
Lemba,Mutamba*,Lemba,Anambo,5.55111512312578e-17,0.375,0.375,No
Agua Grande,Saton*,Agua Grande,Sao Tome,5.55111512312578e-17,0.375,0.375,No
Lobata,Cristo Rei*,Lobata,Conde,5.55111512312578e-17,0.375757575757576,0.375757575757576,No
Agua Grande,Pema-Pema *,Agua Grande,Palha,5.55111512312578e-17,0.375757575757576,0.375757575757576,No
Agua Grande,Correia,Agua Grande,Dolores,5.55111512312578e-17,0.380952380952381,0.380952380952381,No
Agua Grande,Bobo Forro,Agua Grande,Boa Morte,5.55111512312578e-17,0.381481481481482,0.381481481481482,No
Caue,Bandu,Caue,Fraternidade,5.55111512312578e-17,0.383333333333333,0.383333333333333,No
Agua Grande,Quarteirao da C. de Dr. Botica e C. de M.Trovoada,Agua Grande,Quartel do Morro,5.55111512312578e-17,0.38432103610675,0.384321036106751,No
Agua Grande,Ganda II*,Agua Grande,Cana Blabo,5.55111512312578e-17,0.385185185185185,0.385185185185185,No
Agua Grande,Pema Pema,Agua Grande,Agua Porca,5.55111512312578e-17,0.385185185185185,0.385185185185185,No
Agua Grande,Poto Poto,Agua Grande,Ponta Mina,5.55111512312578e-17,0.385185185185185,0.385185185185185,No
Agua Grande,Quarteirao dos Negocios estrangeiros que engloba Bairro 3 de Fevereiro a Hotel Mira Mar,Agua Grande,Quartel do Morro,5.55111512312578e-17,0.385584291187739,0.38558429118774,No
Cantagalo,Pedroma,Cantagalo,Pinheira (Roca),5.55111512312578e-17,0.387301587301587,0.387301587301587,No
Agua Grande,Blublu,Agua Grande,Budo Budo,5.55111512312578e-17,0.388888888888889,0.388888888888889,No
Caue,Emolve,Caue,Soliedade,5.55111512312578e-17,0.388888888888889,0.388888888888889,No
Principe,Rua Dos Trabalhadores,Principe,Agua Doutor,5.55111512312578e-17,0.391053391053391,0.391053391053391,No
Principe,CS Regional Manuel Dias da Graca (PRPGRHP),Principe,Capa,5.55111512312578e-17,0.392857142857143,0.392857142857143,No
Lemba,Agua Toma*,Lemba,Anambo,5.55111512312578e-17,0.394444444444444,0.394444444444445,No
Cantagalo,Palmar*,Cantagalo,Praia Almoxarife,5.55111512312578e-17,0.39484126984127,0.39484126984127,No
Lobata,Recta Micolo,Lobata,Monte Macaco,5.55111512312578e-17,0.396825396825397,0.396825396825397,No
Agua Grande,Quarteirao da Casa de Dr. Botica e Casa de Miguel Trovoada,Agua Grande,Quartel do Morro,5.55111512312578e-17,0.398043766578249,0.398043766578249,No
Agua Grande,Sto Antonio e Qta Sto Antonio,Agua Grande,Sao Tome,5.55111512312578e-17,0.400862068965517,0.400862068965517,No
Lemba,Bairro Benga (Cova Barro),Lemba,Praia de Ponta Figo,5.55111512312578e-17,0.406288798920378,0.406288798920378,No
Agua Grande,Centro C. Sao Tome,Agua Grande,Sao Joao da Vargem,5.55111512312578e-17,0.407407407407408,0.407407407407408,No
Agua Grande,Bobo Forro *,Agua Grande,Aeroporto,5.55111512312578e-17,0.409259259259259,0.409259259259259,No
Agua Grande,Poto-Poto,Agua Grande,Pantufo,5.55111512312578e-17,0.412698412698413,0.412698412698413,No
Caue,Meven Ngay,Caue,Monte Mario,5.55111512312578e-17,0.415151515151515,0.415151515151515,No
Lemba,Agua Toma (Cobo D´Anca),Lemba,Anambo,5.55111512312578e-17,0.416425120772947,0.416425120772947,No
Principe,Azeitona,Principe,Carolina,5.55111512312578e-17,0.416666666666667,0.416666666666667,No
Caue,Quequere,Caue,Nunes de Oliveira,5.55111512312578e-17,0.42156862745098,0.421568627450981,No
Agua Grande,Vagi Sun Zon da Clucu,Agua Grande,Lucinha Cola,5.55111512312578e-17,0.421957671957672,0.421957671957672,No
Cantagalo,Gomes,Cantagalo,Guegue,5.55111512312578e-17,0.422222222222222,0.422222222222222,No
Agua Grande,Liberdade,Agua Grande,Atras da Cadeia,5.55111512312578e-17,0.437037037037037,0.437037037037037,No
Agua Grande,Cocondja Cutu*,Agua Grande,Ponta Mina,5.55111512312578e-17,0.438095238095238,0.438095238095238,No
Agua Grande,Riboque,Agua Grande,Oque del Rei,5.55111512312578e-17,0.440476190476191,0.440476190476191,No
Agua Grande,CS Agua Grande (STAGDS),Agua Grande,Sao Gabriel,5.55111512312578e-17,0.448334274421231,0.448334274421231,No
Agua Grande,Bobo Forro (A.Grande),Agua Grande,Sao Joao da Vargem,5.55111512312578e-17,0.44973544973545,0.44973544973545,No
Lobata,Mussungu,Lobata,Gonga,5.55111512312578e-17,0.45,0.45,No
Agua Grande,Q. Q. A. G. Primeiro Ministro,Agua Grande,Quilombo,5.55111512312578e-17,0.454022988505747,0.454022988505747,No
Agua Grande,CS Militar (STAGCSM),Agua Grande,Cruz Mami,5.55111512312578e-17,0.455555555555556,0.455555555555556,No
Agua Grande,Pema-Pema,Agua Grande,Agua Porca,5.55111512312578e-17,0.455555555555556,0.455555555555556,No
Agua Grande,QUARTEIRÃO QUE ABARCA FINANÇA,Agua Grande,Rua 3 de Fevreiro,5.55111512312578e-17,0.511156186612576,0.511156186612576,No
Caue,CS Caue (STCEAG),Caue,Coimbra,5.55111512312578e-17,0.529761904761905,0.529761904761905,No
